episode,reward
100,0.031105610561056107
200,0.03300424219051292
300,0.03492245199409158
400,0.03718614718614719
500,0.03873995617238861
600,0.04154965211891208
700,0.038428138673847194
800,0.03847971781305115
900,0.036452599388379206
1000,0.0343435144783816
1100,0.034757318952234204
1200,0.034842490842490845
1300,0.036998946998947
1400,0.03623985890652557
1500,0.03401129943502825
1600,0.03688380952380952
1700,0.03281951975213013
1800,0.03045031055900621
1900,0.02953663366336633
2000,0.03102586206896552
2100,0.03302469135802469
2200,0.031384794414274636
2300,0.03099486774575602
2400,0.031121932216595254
2500,0.03196699956578376
2600,0.030448179271708686
2700,0.030904605263157893
2800,0.03200156985871272
2900,0.03181095406360424
3000,0.030963855421686746
3100,0.03277534965034965
3200,0.03102795698924732
3300,0.0313734254368143
3400,0.03021803399852181
3500,0.03335118592195869
3600,0.031264227642276425
3700,0.03058979206049149
3800,0.03392523364485982
3900,0.02970091027308193
4000,0.031306954436450846
4100,0.03169085916045508
4200,0.033244330651060715
4300,0.03430625728721337
4400,0.03305020920502092
4500,0.03279193609737543
4600,0.03346850733390854
4700,0.029103174603174603
4800,0.032112100965107644
4900,0.03296863863150392
5000,0.03113842662632375
5100,0.03406225374310481
5200,0.031679576029351814
5300,0.03219520789288231
5400,0.03243366186504928
5500,0.03149095200629425
5600,0.028272653721682847
5700,0.03186547751765143
5800,0.03254178002331908
5900,0.03390347764371895
6000,0.03463609898107715
6100,0.03341789992952784
6200,0.0361243851018974
6300,0.03441332860687699
6400,0.03766083916083916
6500,0.035460787856884717
6600,0.03571868583162218
6700,0.035126886145404664
6800,0.036139552521805084
6900,0.035573883161512034
7000,0.03422141918528252
7100,0.03425919895799414
7200,0.038756906077348066
7300,0.03309078064288238
7400,0.036309691011235955
7500,0.038538228359717076
7600,0.03626161790017212
7700,0.03421571851364683
7800,0.03466947960618847
7900,0.038804664723032074
8000,0.038718749999999996
8100,0.037165957446808506
8200,0.038260355029585795
8300,0.03940538866522143
8400,0.03815815485996705
8500,0.036675505469008954
8600,0.03496839443742099
8700,0.03620595278823127
8800,0.03463282571912014
8900,0.037126795752654596
9000,0.03518662771827329
9100,0.03937013206908229
9200,0.036002419110976715
9300,0.037044817927170876
9400,0.03741107330652645
9500,0.03781310837118754
9600,0.037511225144323285
9700,0.03854320160750167
9800,0.03942489000628536
9900,0.03726850507982584
10000,0.038518518518518514
10100,0.038643076923076926
10200,0.038527227722772284
10300,0.03989364759988503
10400,0.03946534037923532
10500,0.03869404137079346
10600,0.03876704029082096
10700,0.038746887966804984
10800,0.03795323413300942
10900,0.036226415094339624
11000,0.0379268670591881
11100,0.03794524119947849
11200,0.038301415487094086
11300,0.0395873968492123
11400,0.03801889413726035
11500,0.03928512960436563
11600,0.03961143143645023
11700,0.038540417023707516
11800,0.03930913978494623
11900,0.03721100380450688
12000,0.03849330051955155
12100,0.03822289991682839
12200,0.03746471371504661
12300,0.03798493975903615
12400,0.03862688296639629
12500,0.038686839012925966
12600,0.038982763492512014
12700,0.039509890758783583
12800,0.03856896055283616
12900,0.03794619612380677
13000,0.03717044757817291
13100,0.03878517692950682
13200,0.039385004212299915
13300,0.03972552607502288
13400,0.039662033251567176
13500,0.03802695726985948
13600,0.03809359747344244
13700,0.03753867791842476
13800,0.037911866359447
13900,0.038608349900596424
14000,0.03988446726572529
14100,0.038880275624461676
14200,0.037134213421342134
14300,0.03812462189957653
14400,0.03919136690647482
14500,0.03975283213182287
14600,0.038303701544739145
14700,0.037733887733887736
14800,0.039118996635056594
14900,0.03952988792029888
15000,0.03684548104956269
15100,0.039413302352599475
15200,0.03828540714861597
15300,0.037993602791509165
15400,0.03884315559713128
15500,0.038559249786871266
15600,0.03758803365534435
15700,0.040808688824914945
15800,0.03765118317265556
15900,0.03990184757505774
16000,0.04020676166526964
16100,0.03963471654003507
16200,0.039410797478761306
16300,0.039226289517470876
16400,0.03784268363215732
16500,0.03894298688193744
16600,0.038618346545866364
16700,0.03815576973170097
16800,0.03746801547158584
16900,0.03889937106918239
17000,0.03954927211646136
17100,0.03838303693570452
17200,0.037960101152009
17300,0.0392051649928264
17400,0.038393586005830906
17500,0.037620560207912226
17600,0.03878694924707195
17700,0.037247763036099966
17800,0.03988162496637073
17900,0.03988057092921644
18000,0.037818681318681324
18100,0.03959315375982043
18200,0.039042827657378744
18300,0.03713678844519966
18400,0.03863841298467088
18500,0.03873868778280543
18600,0.038484315450014656
18700,0.03881366270204331
18800,0.04012710693561758
18900,0.03837823560486001
19000,0.03823255813953488
19100,0.038168077388149944
19200,0.03976076555023923
19300,0.03897342995169083
19400,0.039550288666058954
19500,0.039207084468664846
19600,0.03904886333943037
19700,0.03965027322404373
19800,0.039885154061624656
19900,0.037798507462686565
